Query	GO:EggNOG GO Cellular
jg1767	GO:0005737
jg1767	GO:0005829
jg1767	GO:0044444
jg17655	GO:0005737
jg17655	GO:0005829
jg17655	GO:0043231
jg17655	GO:0044444
jg2244	GO:0005737
jg2244	GO:0043231
jg2244	GO:0044444
jg1446	GO:0005737
jg1446	GO:0005829
jg1446	GO:0044444
jg14657	GO:0000312
jg14657	GO:0005737
jg14657	GO:0009579
jg14657	GO:0030529
jg14657	GO:0043231
jg14657	GO:0044444
jg20202	GO:0005737
jg20202	GO:0005783
jg20202	GO:0005794
jg20202	GO:0016021
jg20202	GO:0031410
jg20202	GO:0043231
jg20202	GO:0044444
jg2357	GO:0005667
jg2357	GO:0043231
jg36938	GO:0005737
jg36938	GO:0043231
jg36938	GO:0044444
jg2044	GO:0005737
jg2044	GO:0005794
jg2044	GO:0043231
jg2044	GO:0044444
jg26929	GO:0043231
jg1400	GO:0005737
jg1400	GO:0005794
jg1400	GO:0043231
jg1400	GO:0044444
jg16360	GO:0030529
jg1317	GO:0005737
jg1317	GO:0005794
jg1317	GO:0043231
jg1317	GO:0044444
jg7114	GO:0005737
jg7114	GO:0005794
jg7114	GO:0016021
jg7114	GO:0043231
jg7114	GO:0044444
jg27639	GO:0005618
jg27639	GO:0005737
jg27639	GO:0005829
jg27639	GO:0030529
jg27639	GO:0043231
jg27639	GO:0044444
jg13845	GO:0016021
jg2160	GO:0005737
jg2160	GO:0005829
jg2160	GO:0043231
jg2160	GO:0044444
jg1328	GO:0005737
jg1328	GO:0005829
jg1328	GO:0031970
jg1328	GO:0043231
jg1328	GO:0044444
jg17505	GO:0043231
jg2771	GO:0005737
jg2771	GO:0043231
jg2771	GO:0044444
jg8110	GO:0005737
jg8110	GO:0016469
jg8110	GO:0043231
jg8110	GO:0044444
jg26163	GO:0005737
jg26163	GO:0043231
jg26163	GO:0044444
jg12115	GO:0005694
jg12115	GO:0005737
jg12115	GO:0009579
jg12115	GO:0043231
jg12115	GO:0044444
jg2801	GO:0005887
jg2801	GO:0016021
jg11610	GO:0043231
jg31090	GO:0005737
jg31090	GO:0009579
jg31090	GO:0034357
jg31090	GO:0043231
jg31090	GO:0044436
jg31090	GO:0044444
jg14307	GO:0000151
jg14307	GO:0005737
jg14307	GO:0005829
jg14307	GO:0044444
jg16467	GO:0005737
jg16467	GO:0043231
jg16467	GO:0044444
jg36046	GO:0005737
jg36046	GO:0043231
jg36046	GO:0044444
jg26652	GO:0005628
jg26652	GO:0005737
jg26652	GO:0005783
jg26652	GO:0005794
jg26652	GO:0005829
jg26652	GO:0005887
jg26652	GO:0012506
jg26652	GO:0016021
jg26652	GO:0016469
jg26652	GO:0019866
jg26652	GO:0030425
jg26652	GO:0030426
jg26652	GO:0031410
jg26652	GO:0032154
jg26652	GO:0042383
jg26652	GO:0042764
jg26652	GO:0043005
jg26652	GO:0043025
jg26652	GO:0043231
jg26652	GO:0044444
jg26652	GO:0044455
jg26652	GO:0045259
jg26652	GO:0045263
jg22005	GO:0005737
jg22005	GO:0005783
jg22005	GO:0016021
jg22005	GO:0043231
jg22005	GO:0044444
jg4420	GO:0005737
jg4420	GO:0043231
jg34713	GO:0005737
jg34713	GO:0043231
jg32179	GO:0016021
jg33022	GO:0005618
jg33022	GO:0005737
jg33022	GO:0005794
jg33022	GO:0031970
jg33022	GO:0043231
jg33022	GO:0044444
jg1536	GO:0005737
jg1536	GO:0043231
jg1536	GO:0044444
jg24472	GO:0005737
jg24472	GO:0009579
jg24472	GO:0030529
jg24472	GO:0034357
jg24472	GO:0043231
jg24472	GO:0044436
jg24472	GO:0044444
jg3334	GO:0005694
jg3334	GO:0005737
jg3334	GO:0009579
jg3334	GO:0043231
jg3334	GO:0044444
jg12936	GO:0005737
jg12936	GO:0043231
jg1198	GO:0005737
jg1198	GO:0009579
jg1198	GO:0016021
jg1198	GO:0019866
jg1198	GO:0043231
jg1198	GO:0044444
jg31084	GO:0005737
jg31084	GO:0043231
jg31084	GO:0044444
jg24817	GO:0005618
jg24817	GO:0005737
jg24817	GO:0043231
jg24817	GO:0044444
jg31941	GO:0005737
jg31941	GO:0005794
jg31941	GO:0005829
jg31941	GO:0005925
jg31941	GO:0016021
jg31941	GO:0030426
jg31941	GO:0043005
jg31941	GO:0043231
jg31941	GO:0044444
jg14278	GO:0043231
jg10399	GO:0005737
jg10399	GO:0005829
jg10399	GO:0043231
jg10399	GO:0044444
jg17411	GO:0005737
jg17411	GO:0043231
jg17411	GO:0044444
jg2692	GO:0005694
jg2692	GO:0043231
jg29558	GO:0005618
jg23812	GO:0043231
jg2477	GO:0005737
jg2477	GO:0005783
jg2477	GO:0016021
jg2477	GO:0043231
jg2477	GO:0044444
jg23373	GO:0005737
jg23373	GO:0005829
jg23373	GO:0043231
jg23373	GO:0044444
jg34954	GO:0043231
jg10204	GO:0005737
jg10204	GO:0016021
jg10204	GO:0019866
jg10204	GO:0043231
jg10204	GO:0044444
jg18838	GO:0005737
jg18838	GO:0009521
jg18838	GO:0009579
jg18838	GO:0016021
jg18838	GO:0030076
jg18838	GO:0034357
jg18838	GO:0043231
jg18838	GO:0044436
jg18838	GO:0044444
jg5115	GO:0000142
jg5115	GO:0005618
jg5115	GO:0005628
jg5115	GO:0005694
jg5115	GO:0005737
jg5115	GO:0005829
jg5115	GO:0014069
jg5115	GO:0030529
jg5115	GO:0031011
jg5115	GO:0031143
jg5115	GO:0031410
jg5115	GO:0031674
jg5115	GO:0033202
jg5115	GO:0034708
jg5115	GO:0042764
jg5115	GO:0043005
jg5115	GO:0043231
jg5115	GO:0044444
jg5115	GO:0070062
jg1995	GO:0005737
jg1995	GO:0005829
jg1995	GO:0043231
jg1995	GO:0044444
jg2780	GO:0005737
jg2780	GO:0005829
jg2780	GO:0030529
jg2780	GO:0043231
jg2780	GO:0044444
jg286	GO:0005694
jg286	GO:0009330
jg286	GO:0043231
jg2814	GO:0005737
jg2814	GO:0043231
jg2814	GO:0044444
jg1791	GO:0005737
jg1791	GO:0005829
jg1791	GO:0030529
jg1791	GO:0044444
jg16782	GO:0005737
jg16782	GO:0043231
jg16782	GO:0044444
jg1888	GO:0005618
jg1888	GO:0016021
jg4388	GO:0005737
jg4388	GO:0005829
jg4388	GO:0043231
jg4388	GO:0044444
jg29427	GO:0005737
jg29427	GO:0005829
jg29427	GO:0030529
jg29427	GO:0044444
jg4697	GO:0005737
jg4697	GO:0005829
jg4697	GO:0043231
jg4697	GO:0044444
jg1485	GO:0005737
jg1485	GO:0009579
jg1485	GO:0043231
jg1485	GO:0044444
jg24550	GO:0005737
jg24550	GO:0005794
jg24550	GO:0043231
jg24550	GO:0044444
jg9917	GO:0005635
jg9917	GO:0005737
jg9917	GO:0005783
jg9917	GO:0005794
jg9917	GO:0005829
jg9917	GO:0016021
jg9917	GO:0032154
jg9917	GO:0043231
jg9917	GO:0044444
jg2678	GO:0016021
jg2697	GO:0005737
jg2697	GO:0005783
jg2697	GO:0016021
jg2697	GO:0043231
jg2697	GO:0044444
jg29566	GO:0005737
jg29566	GO:0043231
jg29566	GO:0044444
jg2568	GO:0043231
jg5816	GO:0005618
jg5816	GO:0005737
jg5816	GO:0005829
jg5816	GO:0030529
jg5816	GO:0044444
jg1459	GO:0005618
jg1459	GO:0005737
jg1459	GO:0005783
jg1459	GO:0005794
jg1459	GO:0043231
jg1459	GO:0044444
jg6442	GO:0005737
jg6442	GO:0043231
jg12814	GO:0005737
jg12814	GO:0005887
jg12814	GO:0016021
jg12814	GO:0043231
jg12814	GO:0044444
jg1571	GO:0016021
jg1571	GO:0034702
jg24387	GO:0043231
jg30437	GO:0005737
jg30437	GO:0009579
jg30437	GO:0030529
jg30437	GO:0034357
jg30437	GO:0043231
jg30437	GO:0044436
jg30437	GO:0044444
jg36359	GO:0005737
jg2738	GO:0005737
jg2738	GO:0005783
jg2738	GO:0016021
jg2738	GO:0043231
jg2738	GO:0044444
jg23177	GO:0005694
jg23177	GO:0005737
jg23177	GO:0005829
jg23177	GO:0016021
jg23177	GO:0031301
jg23177	GO:0031410
jg23177	GO:0031968
jg23177	GO:0032592
jg23177	GO:0043231
jg23177	GO:0044444
jg23177	GO:0044455
jg2130	GO:0043231
jg2397	GO:0005737
jg2397	GO:0005794
jg2397	GO:0005829
jg2397	GO:0012506
jg2397	GO:0030117
jg2397	GO:0030120
jg2397	GO:0031410
jg2397	GO:0043231
jg2397	GO:0044444
jg34584	GO:0005618
jg27940	GO:0005737
jg27940	GO:0005829
jg27940	GO:0043231
jg27940	GO:0044444
jg1314	GO:0005737
jg1314	GO:0043231
jg1314	GO:0044444
jg33625	GO:0000502
jg33625	GO:0005737
jg33625	GO:0005829
jg33625	GO:0030529
jg33625	GO:0043231
jg33625	GO:0044444
jg2076	GO:0043231
jg19334	GO:0005737
jg19334	GO:0009579
jg19334	GO:0043231
jg19334	GO:0044436
jg19334	GO:0044444
jg1915	GO:0005737
jg1915	GO:0005881
jg1915	GO:0043231
jg1915	GO:0044444
jg15391	GO:0005737
jg15391	GO:0016021
jg20200	GO:0005737
jg20200	GO:0043231
jg20200	GO:0044444
jg1842	GO:0005737
jg1842	GO:0016021
jg1842	GO:0019866
jg1842	GO:0043231
jg1842	GO:0044444
jg1842	GO:0044455
jg1842	GO:0045275
jg1348	GO:0005737
jg288	GO:0005737
jg288	GO:0043231
jg288	GO:0044444
jg2192	GO:0005737
jg2192	GO:0005829
jg2192	GO:0005879
jg2192	GO:0005881
jg2192	GO:0016021
jg2192	GO:0031301
jg2192	GO:0043005
jg2192	GO:0043025
jg2192	GO:0043231
jg2192	GO:0044444
jg2192	GO:0044447
jg675	GO:0005737
jg675	GO:0016021
jg675	GO:0043231
jg675	GO:0044444
jg1499	GO:0005618
jg1499	GO:0005737
jg1499	GO:0005829
jg1499	GO:0043231
jg1499	GO:0044444
jg834	GO:0005618
jg834	GO:0005737
jg834	GO:0005794
jg834	GO:0016021
jg834	GO:0030529
jg834	GO:0043231
jg834	GO:0044444
jg1829	GO:0005737
jg32998	GO:0005737
jg32998	GO:0043231
jg32998	GO:0044444
jg23379	GO:0005737
jg23379	GO:0043231
jg23379	GO:0044444
jg1430	GO:0043231
jg36718	GO:0005737
jg36718	GO:0005829
jg36718	GO:0009579
jg36718	GO:0030529
jg36718	GO:0043231
jg36718	GO:0044444
jg36370	GO:0005737
jg36370	GO:0005829
jg36370	GO:0019866
jg36370	GO:0043231
jg36370	GO:0044444
jg36370	GO:0044455
jg36595	GO:0005737
jg36595	GO:0043231
jg36595	GO:0044444
jg2419	GO:0043231
jg16262	GO:0043231
jg29849	GO:0016021
jg26900	GO:0005737
jg26900	GO:0005829
jg26900	GO:0043231
jg26900	GO:0044444
jg9766	GO:0005737
jg9766	GO:0005829
jg9766	GO:0043231
jg9766	GO:0044444
jg27770	GO:0000502
jg27770	GO:0005737
jg27770	GO:0005829
jg27770	GO:0044444
jg2286	GO:0000151
jg2286	GO:0043231
jg33698	GO:0005737
jg33698	GO:0005829
jg33698	GO:0043231
jg33698	GO:0044444
jg10586	GO:0005737
jg10586	GO:0016021
jg10586	GO:0043231
jg10586	GO:0044444
jg21521	GO:0005737
jg21521	GO:0043231
jg21521	GO:0044444
jg21245	GO:0005737
jg21245	GO:0005829
jg21245	GO:0043231
jg21245	GO:0044444
jg20631	GO:0005737
jg20631	GO:0043231
jg20631	GO:0044444
jg10711	GO:0005737
jg10711	GO:0030529
jg10711	GO:0043231
jg10711	GO:0044444
jg10690	GO:0043231
jg21050	GO:0005737
jg21050	GO:0016021
jg21050	GO:0031301
jg21050	GO:0031968
jg21050	GO:0032592
jg21050	GO:0043231
jg21050	GO:0044444
jg21050	GO:0044455
jg21680	GO:0005737
jg21680	GO:0043231
jg21680	GO:0044444
jg1484	GO:0043231
jg6187	GO:0005737
jg6187	GO:0019866
jg6187	GO:0043231
jg6187	GO:0044444
jg6187	GO:0044455
jg454	GO:0043231
jg22696	GO:0043231
jg21491	GO:0005737
jg21491	GO:0030529
jg21491	GO:0043231
jg21491	GO:0044444
jg22019	GO:0005635
jg22019	GO:0005737
jg22019	GO:0005783
jg22019	GO:0005829
jg22019	GO:0005887
jg22019	GO:0016021
jg22019	GO:0043231
jg22019	GO:0044444
jg21918	GO:0005737
jg21918	GO:0043231
jg21918	GO:0044444
jg22057	GO:0005694
jg22057	GO:0043231
jg23553	GO:0005618
jg23553	GO:0005737
jg23553	GO:0005783
jg23553	GO:0005794
jg23553	GO:0009579
jg23553	GO:0043231
jg23553	GO:0044444
jg22063	GO:0005737
jg22063	GO:0009579
jg22063	GO:0034357
jg22063	GO:0043231
jg22063	GO:0044436
jg22063	GO:0044444
jg1352	GO:0016021
jg20721	GO:0043231
jg28591	GO:0005737
jg28591	GO:0005829
jg28591	GO:0016021
jg28591	GO:0044444
jg18136	GO:0005737
jg21285	GO:0005737
jg21285	GO:0009579
jg21285	GO:0043231
jg21285	GO:0044444
jg25302	GO:0005737
jg25302	GO:0043231
jg25302	GO:0044444
jg20755	GO:0005737
jg20755	GO:0005829
jg20755	GO:0043231
jg20755	GO:0044444
jg14613	GO:0043231
jg5738	GO:0005737
jg5738	GO:0005829
jg5738	GO:0043231
jg5738	GO:0044444
jg1322	GO:0005737
jg1322	GO:0016021
jg1322	GO:0043231
jg1322	GO:0044444
jg25454	GO:0005737
jg25454	GO:0005829
jg25454	GO:0043231
jg25454	GO:0044444
jg7828	GO:0005737
jg7828	GO:0005829
jg7828	GO:0044444
jg35764	GO:0005737
jg35764	GO:0005794
jg35764	GO:0005829
jg35764	GO:0016021
jg35764	GO:0043231
jg35764	GO:0044444
jg21449	GO:0005737
jg21449	GO:0005829
jg21449	GO:0043231
jg21449	GO:0044444
jg21925	GO:0005618
jg21925	GO:0005737
jg21925	GO:0031225
jg21925	GO:0043231
jg21925	GO:0044444
jg21925	GO:0046658
jg20989	GO:0005737
jg20989	GO:0043231
jg20989	GO:0044444
jg23755	GO:0005694
jg23755	GO:0043231
jg27154	GO:0005737
jg27154	GO:0005829
jg27154	GO:0044444
jg1648	GO:0005737
jg1648	GO:0005794
jg1648	GO:0043231
jg1648	GO:0044444
jg21117	GO:0043231
jg24380	GO:0005737
jg24380	GO:0043231
jg24380	GO:0044444
jg20874	GO:0005737
jg20874	GO:0043231
jg20874	GO:0044444
jg1849	GO:0043231
jg29971	GO:0005618
jg29971	GO:0005737
jg29971	GO:0005794
jg29971	GO:0005829
jg29971	GO:0031410
jg29971	GO:0043231
jg29971	GO:0044444
jg21425	GO:0005618
jg21425	GO:0005737
jg21425	GO:0043231
jg21425	GO:0044444
jg737	GO:0043231
jg21103	GO:0005737
jg21103	GO:0005829
jg21103	GO:0044444
jg34536	GO:0005737
jg34536	GO:0043231
jg34536	GO:0044444
jg6107	GO:0005737
jg6107	GO:0005829
jg6107	GO:0019866
jg6107	GO:0043231
jg6107	GO:0044444
jg6107	GO:0044455
jg32315	GO:0043231
jg22274	GO:0005737
jg22274	GO:0009579
jg22274	GO:0016021
jg22274	GO:0031410
jg22274	GO:0034357
jg22274	GO:0043231
jg22274	GO:0044436
jg22274	GO:0044444
jg9906	GO:0005737
jg9906	GO:0005783
jg9906	GO:0016021
jg9906	GO:0043231
jg9906	GO:0044444
jg37250	GO:0005635
jg37250	GO:0005737
jg37250	GO:0016021
jg37250	GO:0043231
jg37250	GO:0044444
jg37250	GO:0046930
jg22306	GO:0005618
jg2917	GO:0005737
jg2917	GO:0019866
jg2917	GO:0043231
jg2917	GO:0044444
jg22107	GO:0005737
jg22107	GO:0005829
jg22107	GO:0030529
jg22107	GO:0043231
jg22107	GO:0044444
jg21667	GO:0005737
jg21667	GO:0043231
jg1486	GO:0005737
jg1486	GO:0043231
jg1486	GO:0044444
jg24855	GO:0005737
jg24855	GO:0005829
jg24855	GO:0030529
jg24855	GO:0043231
jg24855	GO:0044444
jg22194	GO:0005737
jg22194	GO:0005783
jg22194	GO:0043231
jg22194	GO:0044444
jg21999	GO:0005737
jg21999	GO:0043231
jg21999	GO:0044444
jg30325	GO:0005737
jg30325	GO:0005829
jg30325	GO:0043231
jg30325	GO:0044444
jg22412	GO:0005618
jg20668	GO:0043231
jg20910	GO:0005737
jg20910	GO:0005783
jg20910	GO:0005794
jg20910	GO:0012506
jg20910	GO:0016021
jg20910	GO:0031301
jg20910	GO:0031410
jg20910	GO:0043025
jg20910	GO:0043231
jg20910	GO:0044444
jg22347	GO:0005667
jg22347	GO:0005737
jg22347	GO:0043231
jg20698	GO:0005737
jg21984	GO:0005737
jg21984	GO:0009579
jg21984	GO:0019866
jg21984	GO:0034357
jg21984	GO:0043231
jg21984	GO:0044436
jg21984	GO:0044444
jg27838	GO:0005737
jg27838	GO:0019866
jg27838	GO:0031970
jg27838	GO:0043231
jg27838	GO:0044444
jg23798	GO:0043231
jg21464	GO:0005737
jg21464	GO:0009925
jg21464	GO:0043025
jg21464	GO:0043231
jg21464	GO:0044444
jg21371	GO:0016021
jg21475	GO:0005737
jg21475	GO:0030529
jg21475	GO:0044444
jg21454	GO:0005737
jg21454	GO:0043231
jg21454	GO:0044444
jg21877	GO:0005737
jg21877	GO:0005829
jg21877	GO:0044444
jg8642	GO:0005737
jg8642	GO:0005829
jg8642	GO:0030529
jg8642	GO:0043231
jg8642	GO:0044444
jg22315	GO:0043231
jg20900	GO:0005737
jg20900	GO:0005829
jg20900	GO:0043231
jg20900	GO:0044444
jg20461	GO:0043231
jg17159	GO:0043231
jg2028	GO:0005737
jg2028	GO:0016021
jg2028	GO:0043231
jg2028	GO:0044444
jg607	GO:0005737
jg607	GO:0043231
jg607	GO:0044444
jg21895	GO:0016021
jg2571	GO:0000151
jg2571	GO:0005737
jg2571	GO:0043231
jg2571	GO:0044444
jg22068	GO:0005694
jg22068	GO:0043231
jg34501	GO:0043231
jg10039	GO:0005618
jg10039	GO:0005737
jg10039	GO:0005783
jg10039	GO:0005794
jg10039	GO:0005829
jg10039	GO:0043231
jg10039	GO:0044444
jg22043	GO:0005737
jg22043	GO:0005829
jg22043	GO:0043231
jg22043	GO:0044444
jg16588	GO:0000815
jg16588	GO:0005737
jg16588	GO:0005829
jg16588	GO:0043231
jg16588	GO:0044444
jg21542	GO:0005618
jg21542	GO:0005635
jg21542	GO:0005737
jg21542	GO:0005829
jg21542	GO:0043231
jg21542	GO:0044444
jg26963	GO:0005737
jg26963	GO:0043231
jg26963	GO:0044444
jg25271	GO:0005618
jg22652	GO:0005737
jg22652	GO:0016021
jg22652	GO:0043231
jg22652	GO:0044444
jg22424	GO:0031234
jg14485	GO:0030529
jg22023	GO:0005737
jg22023	GO:0005783
jg22023	GO:0005794
jg22023	GO:0043231
jg22023	GO:0044444
jg22179	GO:0005737
jg23381	GO:0005737
jg23381	GO:0043231
jg23381	GO:0044444
jg21979	GO:0005737
jg21979	GO:0005783
jg21979	GO:0043231
jg21979	GO:0044444
jg21869	GO:0005737
jg21869	GO:0009579
jg21869	GO:0016021
jg21869	GO:0034357
jg21869	GO:0043231
jg21869	GO:0044436
jg21869	GO:0044444
jg22078	GO:0043231
jg22286	GO:0005737
jg22286	GO:0009579
jg22286	GO:0016021
jg22286	GO:0019866
jg22286	GO:0034357
jg22286	GO:0043231
jg22286	GO:0044436
jg22286	GO:0044444
jg20726	GO:0005737
jg20726	GO:0016021
jg20726	GO:0043231
jg20726	GO:0044444
jg101	GO:0043231
jg21129	GO:0005737
jg21129	GO:0005829
jg21129	GO:0009579
jg21129	GO:0019866
jg21129	GO:0030529
jg21129	GO:0043231
jg21129	GO:0044444
jg21129	GO:0044455
jg21707	GO:0005694
jg21707	GO:0032300
jg21707	GO:0043231
jg11129	GO:0005618
jg16895	GO:0016021
jg31495	GO:0016021
jg21794	GO:0005737
jg21794	GO:0043231
jg21794	GO:0044444
jg21171	GO:0043231
jg27938	GO:0016021
jg8652	GO:0000502
jg1722	GO:0005737
jg1722	GO:0030529
jg1722	GO:0043231
jg1722	GO:0044444
jg20946	GO:0043231
jg11690	GO:0005737
jg11690	GO:0043231
jg11690	GO:0044444
jg23772	GO:0005635
jg23772	GO:0005737
jg23772	GO:0005794
jg23772	GO:0005829
jg23772	GO:0005879
jg23772	GO:0016021
jg23772	GO:0030425
jg23772	GO:0030529
jg23772	GO:0031410
jg23772	GO:0043005
jg23772	GO:0043231
jg23772	GO:0044444
jg23772	GO:0044447
jg8305	GO:0005737
jg8305	GO:0005794
jg8305	GO:0016021
jg8305	GO:0043231
jg8305	GO:0044444
jg20712	GO:0005737
jg20712	GO:0005829
jg20712	GO:0030529
jg20712	GO:0043231
jg20712	GO:0044444
jg28222	GO:0016021
jg20924	GO:0005737
jg20924	GO:0005829
jg20924	GO:0030529
jg20924	GO:0043231
jg20924	GO:0044444
jg22036	GO:0005737
jg22036	GO:0005829
jg22036	GO:0043231
jg22036	GO:0044444
jg20818	GO:0005737
jg20818	GO:0005783
jg20818	GO:0043231
jg20818	GO:0044444
jg21508	GO:0005737
jg21508	GO:0016021
jg21508	GO:0043231
jg21508	GO:0044444
jg21632	GO:0043231
jg25111	GO:0005737
jg25111	GO:0043231
jg8373	GO:0016021
jg18932	GO:0005694
jg18932	GO:0043231
jg11794	GO:0005737
jg11794	GO:0016021
jg11794	GO:0043231
jg11794	GO:0044444
jg22367	GO:0016021
jg13637	GO:0005737
jg13637	GO:0005783
jg13637	GO:0005794
jg13637	GO:0016021
jg13637	GO:0043231
jg13637	GO:0044444
jg21923	GO:0043231
jg29441	GO:0016021
jg12632	GO:0005737
jg12632	GO:0005783
jg12632	GO:0016021
jg12632	GO:0043231
jg12632	GO:0044444
jg13156	GO:0005737
jg13156	GO:0030529
jg13156	GO:0043231
jg13156	GO:0044444
jg1933	GO:0005737
jg1933	GO:0005829
jg1933	GO:0044444
jg22027	GO:0005737
jg22027	GO:0009521
jg22027	GO:0009579
jg22027	GO:0016021
jg22027	GO:0034357
jg22027	GO:0043231
jg22027	GO:0044436
jg22027	GO:0044444
jg21249	GO:0016021
jg6294	GO:0005737
jg6294	GO:0005783
jg6294	GO:0005794
jg6294	GO:0016021
jg6294	GO:0043231
jg6294	GO:0044444
jg20700	GO:0005737
jg20700	GO:0005794
jg20700	GO:0016021
jg20700	GO:0043231
jg20700	GO:0044444
jg20538	GO:0005737
jg20538	GO:0043231
jg20538	GO:0044444
jg17095	GO:0005737
jg17095	GO:0016021
jg24620	GO:0005737
jg24620	GO:0043231
jg24620	GO:0044444
jg22035	GO:0005737
jg22035	GO:0043231
jg21378	GO:0005737
jg21378	GO:0043231
jg21378	GO:0044444
jg22186	GO:0005737
jg22186	GO:0043231
jg22186	GO:0044444
jg23472	GO:0005618
jg23472	GO:0005737
jg23472	GO:0005794
jg23472	GO:0005829
jg23472	GO:0043231
jg23472	GO:0044444
jg21358	GO:0005737
jg21358	GO:0030529
jg21358	GO:0043231
jg21358	GO:0044444
jg20733	GO:0005737
jg20733	GO:0005829
jg20733	GO:0019866
jg20733	GO:0043231
jg20733	GO:0044444
jg20733	GO:0044455
jg3179	GO:0005737
jg3179	GO:0009579
jg3179	GO:0043231
jg3179	GO:0044444
jg35242	GO:0005737
jg35242	GO:0009521
jg35242	GO:0009579
jg35242	GO:0016021
jg35242	GO:0034357
jg35242	GO:0043231
jg35242	GO:0044436
jg35242	GO:0044444
jg11754	GO:0009521
jg11754	GO:0009579
jg11754	GO:0034357
jg11754	GO:0044436
jg666	GO:0000502
jg666	GO:0005737
jg666	GO:0005829
jg666	GO:0005838
jg666	GO:0008540
jg666	GO:0022624
jg666	GO:0043231
jg666	GO:0044444
jg29836	GO:0005618
jg29836	GO:0005737
jg29836	GO:0043231
jg29836	GO:0044444
jg21155	GO:0016021
jg20602	GO:0005737
jg22339	GO:0005737
jg22339	GO:0005794
jg22339	GO:0043231
jg22339	GO:0044444
jg2600	GO:0005737
jg2600	GO:0030529
jg2600	GO:0044444
jg21446	GO:0005737
jg21446	GO:0005829
jg21446	GO:0043231
jg21446	GO:0044444
jg33779	GO:0005737
jg33779	GO:0005794
jg33779	GO:0016021
jg33779	GO:0043231
jg33779	GO:0044444
jg21776	GO:0043231
jg2317	GO:0000151
jg2317	GO:0043231
jg20605	GO:0005737
jg20605	GO:0043231
jg20605	GO:0044444
jg24128	GO:0005737
jg24128	GO:0030529
jg24128	GO:0043231
jg24128	GO:0044444
jg29283	GO:0043231
jg1817	GO:0043231
jg29048	GO:0005737
jg29048	GO:0005829
jg29048	GO:0044444
jg17126	GO:0000151
jg24734	GO:0005737
jg24734	GO:0043231
jg24734	GO:0044444
jg20508	GO:0043231
jg1260	GO:0005737
jg1260	GO:0016021
jg1260	GO:0019866
jg1260	GO:0031968
jg1260	GO:0043231
jg1260	GO:0044444
jg1260	GO:0044455
jg1260	GO:0046930
jg22028	GO:0005737
jg22028	GO:0005783
jg22028	GO:0043231
jg22028	GO:0044444
jg21072	GO:0005618
jg21072	GO:0005737
jg21072	GO:0043231
jg21072	GO:0044444
jg31058	GO:0005737
jg31058	GO:0005794
jg31058	GO:0005829
jg31058	GO:0016021
jg31058	GO:0043231
jg31058	GO:0044444
jg22208	GO:0005737
jg22208	GO:0005794
jg22208	GO:0005829
jg22208	GO:0031410
jg22208	GO:0043231
jg22208	GO:0044444
jg22225	GO:0043231
jg21810	GO:0005635
jg21810	GO:0005737
jg21810	GO:0005783
jg21810	GO:0005829
jg21810	GO:0005887
jg21810	GO:0016021
jg21810	GO:0043231
jg21810	GO:0044444
jg23597	GO:0005737
jg23597	GO:0005794
jg23597	GO:0005829
jg23597	GO:0030117
jg23597	GO:0031410
jg23597	GO:0043231
jg23597	GO:0044444
jg13462	GO:0031225
jg17149	GO:0043231
jg13796	GO:0005618
jg23011	GO:0043231
jg36226	GO:0005737
jg36226	GO:0043231
jg36226	GO:0044444
jg21825	GO:0043231
jg29313	GO:0005737
jg29313	GO:0009579
jg29313	GO:0030529
jg29313	GO:0034357
jg29313	GO:0043231
jg29313	GO:0044436
jg29313	GO:0044444
jg31528	GO:0005737
jg31528	GO:0005829
jg31528	GO:0043231
jg31528	GO:0044444
jg480	GO:0005737
jg480	GO:0005783
jg480	GO:0043231
jg480	GO:0044444
jg3719	GO:0043231
jg28414	GO:0005737
jg28414	GO:0005794
jg28414	GO:0043231
jg28414	GO:0044444
jg10682	GO:0005737
jg10682	GO:0043231
jg10682	GO:0044444
jg25895	GO:0005737
jg36840	GO:0005618
jg36840	GO:0016021
jg24269	GO:0005737
jg24269	GO:0043231
jg24269	GO:0044444
jg21254	GO:0005737
jg21254	GO:0019866
jg21254	GO:0043231
jg21254	GO:0044444
jg9475	GO:0005737
jg9475	GO:0005829
jg9475	GO:0044444
jg21186	GO:0005737
jg21186	GO:0016021
jg21186	GO:0043231
jg21186	GO:0044444
jg20519	GO:0030880
jg20519	GO:0043231
jg35931	GO:0043231
jg18138	GO:0005737
jg18138	GO:0016021
jg18138	GO:0043231
jg18138	GO:0044444
jg20398	GO:0005737
jg20398	GO:0016021
jg20398	GO:0031968
jg20398	GO:0043231
jg20398	GO:0044444
jg20398	GO:0046930
jg21348	GO:0005737
jg21348	GO:0005829
jg21348	GO:0030529
jg21348	GO:0043231
jg21348	GO:0044444
jg20955	GO:0043231
jg35476	GO:0043231
jg32806	GO:0005618
jg32806	GO:0005737
jg32806	GO:0043231
jg32806	GO:0044444
jg21275	GO:0005737
jg21275	GO:0043231
jg9471	GO:0016021
jg13844	GO:0005737
jg20798	GO:0043231
jg5222	GO:0005737
jg5222	GO:0009579
jg5222	GO:0034357
jg5222	GO:0043231
jg5222	GO:0044436
jg5222	GO:0044444
jg2023	GO:0005737
jg2023	GO:0019866
jg2023	GO:0043231
jg2023	GO:0044444
jg2023	GO:0044455
jg19751	GO:0005737
jg19751	GO:0043231
jg19751	GO:0044444
jg21543	GO:0005737
jg21543	GO:0043231
