Query	GO:EggNOG GO Molecular
jg21418	GO:0016758
jg21680	GO:0046872
jg1484	GO:0003723
jg1484	GO:0016779
jg21579	GO:0016843
jg6187	GO:0046872
jg454	GO:0003677
jg20766	GO:0001883
jg20766	GO:0004842
jg20766	GO:0016881
jg20766	GO:0017076
jg20766	GO:0032549
jg20766	GO:0032555
jg20766	GO:0035639
jg22696	GO:0003723
jg22696	GO:0020037
jg22696	GO:0046872
jg22696	GO:0070011
jg21491	GO:0001883
jg21491	GO:0003723
jg21491	GO:0003755
jg21491	GO:0004518
jg21491	GO:0017076
jg21491	GO:0032549
jg21491	GO:0032555
jg21491	GO:0035639
jg21491	GO:0046872
jg34840	GO:0001883
jg34840	GO:0003677
jg34840	GO:0016818
jg34840	GO:0017076
jg34840	GO:0032549
jg34840	GO:0032555
jg34840	GO:0035639
jg4094	GO:0016747
jg22019	GO:0000982
jg22019	GO:0001067
jg22019	GO:0001228
jg22019	GO:0001883
jg22019	GO:0003677
jg22019	GO:0004518
jg22019	GO:0005034
jg22019	GO:0005548
jg22019	GO:0008168
jg22019	GO:0008483
jg22019	GO:0009883
jg22019	GO:0009884
jg22019	GO:0015075
jg22019	GO:0015267
jg22019	GO:0015399
jg22019	GO:0016301
jg22019	GO:0016773
jg22019	GO:0016775
jg22019	GO:0016818
jg22019	GO:0016820
jg22019	GO:0017076
jg22019	GO:0019199
jg22019	GO:0020037
jg22019	GO:0022838
jg22019	GO:0032549
jg22019	GO:0032555
jg22019	GO:0035639
jg22019	GO:0042578
jg22019	GO:0046872
jg22019	GO:0052689
jg22019	GO:0070011
jg21918	GO:0001883
jg21918	GO:0016301
jg21918	GO:0016776
jg21918	GO:0016818
jg21918	GO:0017076
jg21918	GO:0032549
jg21918	GO:0032555
jg21918	GO:0035639
jg21918	GO:0046872
jg21690	GO:0016779
jg22057	GO:0003677
jg22057	GO:0008168
jg23553	GO:0015036
jg23553	GO:0016862
jg23553	GO:0016864
jg21933	GO:0001883
jg21933	GO:0003723
jg21933	GO:0016818
jg21933	GO:0016876
jg21933	GO:0017076
jg21933	GO:0032549
jg21933	GO:0032555
jg21933	GO:0035639
jg22438	GO:0046872
jg1352	GO:0001883
jg1352	GO:0016301
jg1352	GO:0016773
jg1352	GO:0017076
jg1352	GO:0032549
jg1352	GO:0032555
jg1352	GO:0035639
jg20721	GO:0003677
jg20438	GO:0046872
jg18136	GO:0001883
jg18136	GO:0016301
jg18136	GO:0016773
jg18136	GO:0017076
jg18136	GO:0032549
jg18136	GO:0032555
jg18136	GO:0035639
jg18136	GO:0046872
jg18136	GO:0050113
jg25302	GO:0015930
jg25302	GO:0016639
jg25302	GO:0046872
jg25302	GO:0050660
jg25302	GO:0051538
jg22253	GO:0043130
jg22253	GO:0046872
jg22253	GO:0070011
jg14613	GO:0003677
jg25454	GO:0004553
jg7828	GO:0001883
jg7828	GO:0016301
jg7828	GO:0016773
jg7828	GO:0017076
jg7828	GO:0032549
jg7828	GO:0032555
jg7828	GO:0035639
jg21668	GO:0003723
jg21668	GO:0016779
jg21925	GO:0042578
jg20989	GO:0008168
jg26424	GO:0016706
jg26424	GO:0046872
jg22108	GO:0016616
jg27154	GO:0004518
jg1648	GO:0001883
jg1648	GO:0017076
jg1648	GO:0032549
jg1648	GO:0032555
jg1648	GO:0035639
jg1648	GO:0046872
jg1648	GO:0051020
jg20874	GO:0003677
jg28504	GO:0046872
jg29043	GO:0003677
jg1849	GO:0003723
jg1849	GO:0004518
jg1849	GO:0016779
jg1849	GO:0046872
jg1849	GO:0070011
jg29971	GO:0001883
jg29971	GO:0016616
jg29971	GO:0016742
jg29971	GO:0016818
jg29971	GO:0017076
jg29971	GO:0032549
jg29971	GO:0032555
jg29971	GO:0035639
jg29971	GO:0046872
jg21425	GO:0004553
jg737	GO:0003677
jg34536	GO:0016616
jg34536	GO:0050661
jg6107	GO:0001883
jg6107	GO:0003723
jg6107	GO:0015075
jg6107	GO:0016676
jg6107	GO:0016818
jg6107	GO:0017076
jg6107	GO:0032549
jg6107	GO:0032555
jg6107	GO:0035639
jg32913	GO:0003677
jg32315	GO:0003677
jg32315	GO:0004518
jg32315	GO:0046872
jg22306	GO:0008236
jg22306	GO:0070011
jg2917	GO:0001883
jg2917	GO:0017076
jg2917	GO:0032549
jg2917	GO:0032555
jg2917	GO:0035639
jg2917	GO:0051003
jg21667	GO:0015036
jg21667	GO:0046872
jg21667	GO:0051537
jg22098	GO:0003677
jg1486	GO:0003723
jg1486	GO:0043022
jg22194	GO:0016747
jg21999	GO:0001883
jg21999	GO:0015399
jg21999	GO:0016818
jg21999	GO:0016820
jg21999	GO:0017076
jg21999	GO:0032549
jg21999	GO:0032555
jg21999	GO:0035639
jg20925	GO:0016790
jg22412	GO:0020037
jg22412	GO:0046872
jg20668	GO:0001067
jg20668	GO:0003677
jg20910	GO:0030695
jg22347	GO:0003677
jg20698	GO:0001883
jg20698	GO:0004842
jg20698	GO:0016818
jg20698	GO:0016881
jg20698	GO:0017076
jg20698	GO:0032549
jg20698	GO:0032555
jg20698	GO:0035639
jg20698	GO:0046872
jg34520	GO:0003723
jg21984	GO:0046872
jg27838	GO:0046872
jg23798	GO:0003677
jg21464	GO:0001883
jg21464	GO:0003677
jg21464	GO:0016298
jg21464	GO:0016818
jg21464	GO:0017076
jg21464	GO:0019003
jg21464	GO:0032549
jg21464	GO:0032555
jg21464	GO:0035639
jg21464	GO:0042578
jg20373	GO:0003677
jg20373	GO:0016818
jg29647	GO:0016811
jg21877	GO:0004553
jg1881	GO:0016837
jg1881	GO:0046872
jg22315	GO:0001883
jg22315	GO:0003677
jg22315	GO:0016818
jg22315	GO:0017076
jg22315	GO:0032549
jg22315	GO:0032555
jg22315	GO:0035639
jg20900	GO:0016831
jg29523	GO:0004518
jg20461	GO:0003677
jg17159	GO:0003713
jg2028	GO:0005347
jg2028	GO:0015075
jg2028	GO:0015211
jg2028	GO:0015217
jg2028	GO:0015291
jg2028	GO:0015932
jg22117	GO:0046872
jg607	GO:0001883
jg607	GO:0003677
jg607	GO:0004518
jg607	GO:0017076
jg607	GO:0032549
jg607	GO:0032555
jg607	GO:0035639
jg21895	GO:0016717
jg21895	GO:0020037
jg21895	GO:0046872
jg21895	GO:0070704
jg22068	GO:0003677
jg22068	GO:0008168
jg34501	GO:0003677
jg34501	GO:0003713
jg27126	GO:0005096
jg27126	GO:0030695
jg10039	GO:0001883
jg10039	GO:0003723
jg10039	GO:0016836
jg10039	GO:0017076
jg10039	GO:0032549
jg10039	GO:0032555
jg10039	GO:0035639
jg10039	GO:0046872
jg10039	GO:0051539
jg22043	GO:0001883
jg22043	GO:0016779
jg22043	GO:0017076
jg22043	GO:0032549
jg22043	GO:0032555
jg22043	GO:0035639
jg21631	GO:0003723
jg10762	GO:0001883
jg10762	GO:0017076
jg10762	GO:0032549
jg10762	GO:0032555
jg10762	GO:0043531
jg20418	GO:0001883
jg20418	GO:0016301
jg20418	GO:0016773
jg20418	GO:0017076
jg20418	GO:0032549
jg20418	GO:0032555
jg20418	GO:0035639
jg13105	GO:0016747
jg13105	GO:0046872
jg30319	GO:0003677
jg22154	GO:0046872
jg25271	GO:0004553
jg25271	GO:0016758
jg22652	GO:0004659
jg30781	GO:0030695
jg6987	GO:0004518
jg22023	GO:0003677
jg22023	GO:0046872
jg20751	GO:0016702
jg22179	GO:0001883
jg22179	GO:0003723
jg22179	GO:0016818
jg22179	GO:0016832
jg22179	GO:0016876
jg22179	GO:0017076
jg22179	GO:0032549
jg22179	GO:0032555
jg22179	GO:0035639
jg23381	GO:0004738
jg23381	GO:0016624
jg21869	GO:0003677
jg21869	GO:0008320
jg21869	GO:0015399
jg21869	GO:0022884
jg21869	GO:0046872
jg22078	GO:0008168
jg22078	GO:0046872
jg22286	GO:0001883
jg22286	GO:0016818
jg22286	GO:0017076
jg22286	GO:0032549
jg22286	GO:0032555
jg22286	GO:0035639
jg22286	GO:0046872
jg22286	GO:0070011
jg20726	GO:0015075
jg20726	GO:0015291
jg21129	GO:0003723
jg21129	GO:0008168
jg21129	GO:0016742
jg21129	GO:0046872
jg21707	GO:0001883
jg21707	GO:0003677
jg21707	GO:0016818
jg21707	GO:0017076
jg21707	GO:0032549
jg21707	GO:0032555
jg21707	GO:0035639
jg16895	GO:0004518
jg16895	GO:0051539
jg29909	GO:0016636
jg29909	GO:0046872
jg21794	GO:0016747
jg22357	GO:0046872
jg27789	GO:0003677
jg27789	GO:0046872
jg14988	GO:0016779
jg2891	GO:0046872
jg1722	GO:0003723
jg20946	GO:0003677
jg11690	GO:0016747
jg11690	GO:0016790
jg11690	GO:0044620
jg23772	GO:0003723
jg23772	GO:0004553
jg23772	GO:0016779
jg23772	GO:0030695
jg23772	GO:0034237
jg23772	GO:0042578
jg23772	GO:0050811
jg23772	GO:0051287
jg23772	GO:0070403
jg8305	GO:0001883
jg8305	GO:0015075
jg8305	GO:0015399
jg8305	GO:0016818
jg8305	GO:0016820
jg8305	GO:0017076
jg8305	GO:0032549
jg8305	GO:0032555
jg8305	GO:0035639
jg8305	GO:0046872
jg28222	GO:0001883
jg28222	GO:0015399
jg28222	GO:0016818
jg28222	GO:0016820
jg28222	GO:0017076
jg28222	GO:0032549
jg28222	GO:0032555
jg28222	GO:0035639
jg30805	GO:0003723
jg30805	GO:0009982
jg22036	GO:0016836
jg22036	GO:0046872
jg22342	GO:0046872
jg30309	GO:0020037
jg30309	GO:0046872
jg21508	GO:0015075
jg21508	GO:0015116
jg18932	GO:0003677
jg11794	GO:0090471
jg22367	GO:0001883
jg22367	GO:0016301
jg22367	GO:0016773
jg22367	GO:0017076
jg22367	GO:0032549
jg22367	GO:0032555
jg22367	GO:0035639
jg21020	GO:0003677
jg21020	GO:0016779
jg21985	GO:0016702
jg21985	GO:0020037
jg21985	GO:0046872
jg13637	GO:0001883
jg13637	GO:0015075
jg13637	GO:0016301
jg13637	GO:0016773
jg13637	GO:0016818
jg13637	GO:0016836
jg13637	GO:0017076
jg13637	GO:0032549
jg13637	GO:0032555
jg13637	GO:0035639
jg13637	GO:0043531
jg13637	GO:0046872
jg9676	GO:0001883
jg9676	GO:0016301
jg9676	GO:0016773
jg9676	GO:0017076
jg9676	GO:0032549
jg9676	GO:0032555
jg9676	GO:0035639
jg21923	GO:0008168
jg29441	GO:0005342
jg29441	GO:0015075
jg29441	GO:0015203
jg29441	GO:0015291
jg13156	GO:0003723
jg1933	GO:0008194
jg1933	GO:0016758
jg1933	GO:0042578
jg22027	GO:0016168
jg22027	GO:0046872
jg22203	GO:0003677
jg31962	GO:0016747
jg31962	GO:0046872
jg21830	GO:0046872
jg17095	GO:0001883
jg17095	GO:0016818
jg17095	GO:0017076
jg17095	GO:0032549
jg17095	GO:0032555
jg17095	GO:0035639
jg24620	GO:0046912
jg22035	GO:0001883
jg22035	GO:0016818
jg22035	GO:0017076
jg22035	GO:0032549
jg22035	GO:0032555
jg22035	GO:0035639
jg21378	GO:0003677
jg21378	GO:0016002
jg21378	GO:0016673
jg21378	GO:0020037
jg21378	GO:0046872
jg21378	GO:0051539
jg22186	GO:0008168
jg23472	GO:0001883
jg23472	GO:0016818
jg23472	GO:0017076
jg23472	GO:0032549
jg23472	GO:0032555
jg23472	GO:0035639
jg21358	GO:0001883
jg21358	GO:0003723
jg21358	GO:0016818
jg21358	GO:0017076
jg21358	GO:0032549
jg21358	GO:0032555
jg21358	GO:0035639
jg20733	GO:0001883
jg20733	GO:0003723
jg20733	GO:0015075
jg20733	GO:0016676
jg20733	GO:0016818
jg20733	GO:0017076
jg20733	GO:0032549
jg20733	GO:0032555
jg20733	GO:0035639
jg3179	GO:0016615
jg3179	GO:0016616
jg35242	GO:0016168
jg35242	GO:0046872
jg30642	GO:0001883
jg30642	GO:0016301
jg30642	GO:0016773
jg30642	GO:0017076
jg30642	GO:0032549
jg30642	GO:0032555
jg30642	GO:0035639
jg30642	GO:0043531
jg21207	GO:0016758
jg21207	GO:0031406
jg21513	GO:0046872
jg666	GO:0001883
jg666	GO:0003677
jg666	GO:0016818
jg666	GO:0017076
jg666	GO:0032549
jg666	GO:0032555
jg666	GO:0035639
jg666	GO:0043130
jg29836	GO:0004553
jg21155	GO:0003723
jg21155	GO:0008194
jg21155	GO:0016301
jg21155	GO:0016758
jg21155	GO:0016779
jg20602	GO:0016747
jg22339	GO:0046872
jg33779	GO:0005342
jg33779	GO:0015075
jg33779	GO:0015291
jg33779	GO:0015932
jg33779	GO:0051119
jg21776	GO:0003677
jg20605	GO:0008236
jg20605	GO:0070011
jg24128	GO:0003723
jg26934	GO:0016671
jg1817	GO:0016301
jg29048	GO:0008168
jg17126	GO:0004842
jg17126	GO:0016881
jg13286	GO:0031406
jg20606	GO:0008168
jg22233	GO:0003677
jg24734	GO:0016616
jg1260	GO:0008320
jg1260	GO:0015075
jg1260	GO:0015267
jg1260	GO:0015399
jg1260	GO:0022838
jg1260	GO:0022884
jg22028	GO:0016747
jg5719	GO:0001883
jg5719	GO:0004842
jg5719	GO:0016881
jg5719	GO:0017076
jg5719	GO:0032549
jg5719	GO:0032555
jg5719	GO:0035639
jg21072	GO:0001883
jg21072	GO:0017076
jg21072	GO:0032549
jg21072	GO:0032555
jg21072	GO:0035639
jg31058	GO:0004553
jg31058	GO:0046872
jg13363	GO:0008194
jg13363	GO:0016758
jg22208	GO:0001883
jg22208	GO:0016818
jg22208	GO:0017076
jg22208	GO:0032549
jg22208	GO:0032555
jg22208	GO:0035639
jg22225	GO:0016702
jg22225	GO:0046872
jg21810	GO:0000982
jg21810	GO:0001067
jg21810	GO:0001228
jg21810	GO:0001883
jg21810	GO:0003677
jg21810	GO:0004518
jg21810	GO:0005034
jg21810	GO:0005548
jg21810	GO:0008168
jg21810	GO:0008483
jg21810	GO:0009883
jg21810	GO:0009884
jg21810	GO:0015075
jg21810	GO:0015267
jg21810	GO:0015399
jg21810	GO:0016301
jg21810	GO:0016773
jg21810	GO:0016775
jg21810	GO:0016818
jg21810	GO:0016820
jg21810	GO:0017076
jg21810	GO:0019199
jg21810	GO:0020037
jg21810	GO:0022838
jg21810	GO:0032549
jg21810	GO:0032555
jg21810	GO:0035639
jg21810	GO:0042578
jg21810	GO:0046872
jg21810	GO:0052689
jg21810	GO:0070011
jg23597	GO:0035091
jg17149	GO:0003677
jg23883	GO:0003723
jg23883	GO:0016779
jg21576	GO:0003677
jg13796	GO:0045330
jg13796	GO:0046872
jg13796	GO:0052689
jg23011	GO:0003677
jg36226	GO:0008168
jg20884	GO:0019212
jg20884	GO:0019888
jg35078	GO:0008236
jg35078	GO:0070011
jg22352	GO:0001883
jg22352	GO:0015631
jg22352	GO:0016818
jg22352	GO:0017076
jg22352	GO:0032549
jg22352	GO:0032555
jg22352	GO:0035639
jg22352	GO:0043531
jg22352	GO:0046872
jg21825	GO:0008168
jg21304	GO:0001883
jg21304	GO:0005089
jg21304	GO:0016301
jg21304	GO:0016773
jg21304	GO:0017076
jg21304	GO:0030695
jg21304	GO:0032549
jg21304	GO:0032555
jg21304	GO:0035639
jg21304	GO:0046872
jg21342	GO:0046872
jg24487	GO:0003677
jg21367	GO:0046872
jg3719	GO:0003677
jg20433	GO:0001671
jg20433	GO:0060590
jg10682	GO:0001883
jg10682	GO:0017076
jg10682	GO:0032549
jg10682	GO:0032555
jg10682	GO:0035639
jg25895	GO:0046872
jg36840	GO:0001883
jg36840	GO:0016301
jg36840	GO:0016773
jg36840	GO:0017076
jg36840	GO:0032549
jg36840	GO:0032555
jg36840	GO:0035639
jg20677	GO:0001883
jg20677	GO:0016818
jg20677	GO:0017076
jg20677	GO:0032549
jg20677	GO:0032555
jg20677	GO:0035639
jg20677	GO:0043531
jg24269	GO:0001883
jg24269	GO:0017076
jg24269	GO:0032549
jg24269	GO:0032555
jg24269	GO:0035639
jg24269	GO:0046872
jg21254	GO:0001883
jg21254	GO:0016818
jg21254	GO:0017076
jg21254	GO:0032549
jg21254	GO:0032555
jg21254	GO:0035639
jg22629	GO:0001883
jg22629	GO:0003723
jg22629	GO:0009982
jg22629	GO:0016301
jg22629	GO:0016773
jg22629	GO:0017076
jg22629	GO:0032549
jg22629	GO:0032555
jg22629	GO:0035639
jg9475	GO:0020037
jg9475	GO:0046872
jg21186	GO:0001883
jg21186	GO:0015075
jg21186	GO:0017076
jg21186	GO:0032549
jg21186	GO:0032555
jg21186	GO:0035639
jg21186	GO:0070011
jg20519	GO:0003677
jg20519	GO:0016779
jg35931	GO:0001883
jg35931	GO:0016301
jg35931	GO:0016773
jg35931	GO:0016818
jg35931	GO:0017076
jg35931	GO:0032549
jg35931	GO:0032555
jg35931	GO:0035639
jg20398	GO:0005342
jg20398	GO:0015075
jg20398	GO:0015267
jg20398	GO:0042803
jg21348	GO:0003723
jg20955	GO:0003677
jg20955	GO:0003723
jg20955	GO:0046872
jg35476	GO:0003723
jg35476	GO:0016779
jg26224	GO:0016818
jg32806	GO:0004553
jg21554	GO:0003677
jg21275	GO:0003677
jg21275	GO:0046872
jg21066	GO:0016615
jg21066	GO:0016901
jg13844	GO:0046872
jg20798	GO:0003677
jg20798	GO:0046872
jg5222	GO:0001883
jg5222	GO:0003723
jg5222	GO:0016818
jg5222	GO:0017076
jg5222	GO:0032549
jg5222	GO:0032555
jg5222	GO:0035639
jg19751	GO:0004553
jg21543	GO:0001883
jg21543	GO:0016818
jg21543	GO:0017076
jg21543	GO:0032549
jg21543	GO:0032555
jg21543	GO:0035639
jg21580	GO:0001883
jg21580	GO:0016301
jg21580	GO:0016773
jg21580	GO:0017076
jg21580	GO:0032549
jg21580	GO:0032555
jg21580	GO:0035639
jg21920	GO:0005347
jg21920	GO:0015075
jg21920	GO:0015211
jg21920	GO:0015217
jg21920	GO:0015291
jg21920	GO:0015932
jg20782	GO:0001883
jg20782	GO:0016301
jg20782	GO:0016773
jg20782	GO:0017076
jg20782	GO:0032549
jg20782	GO:0032555
jg20782	GO:0035639
jg27301	GO:0046872
jg27301	GO:0050664
jg21051	GO:0004518
jg5361	GO:0003723
jg16971	GO:0001883
jg16971	GO:0017076
jg16971	GO:0032549
jg16971	GO:0032555
jg16971	GO:0035639
jg5206	GO:0005342
jg5206	GO:0015075
jg21621	GO:0046872
jg21621	GO:0052592
jg9045	GO:0003677
jg35648	GO:0001883
jg35648	GO:0015075
jg35648	GO:0015399
jg35648	GO:0016818
jg35648	GO:0016820
jg35648	GO:0017076
jg35648	GO:0032549
jg35648	GO:0032555
jg35648	GO:0035639
jg35648	GO:0046872
jg14215	GO:0003954
jg14215	GO:0016655
jg14215	GO:0016836
jg14215	GO:0046872
jg1894	GO:0016779
jg19560	GO:0003723
jg19560	GO:0008168
jg21170	GO:0001883
jg21170	GO:0003677
jg21170	GO:0016818
jg21170	GO:0017076
jg21170	GO:0032549
jg21170	GO:0032555
jg21170	GO:0035639
jg21590	GO:0003723
jg21590	GO:0009982
jg20399	GO:0003677
jg33340	GO:0001883
jg33340	GO:0016301
jg33340	GO:0016773
jg33340	GO:0017076
jg33340	GO:0032549
jg33340	GO:0032555
jg33340	GO:0035639
jg35052	GO:0001883
jg35052	GO:0016301
jg35052	GO:0016773
jg35052	GO:0017076
jg35052	GO:0032549
jg35052	GO:0032555
jg35052	GO:0035639
jg35052	GO:0043531
jg22394	GO:0003723
jg22394	GO:0016779
jg22394	GO:0046872
jg2562	GO:0003677
jg2562	GO:0015075
jg2562	GO:0016773
jg2562	GO:0016790
jg2562	GO:0046872
jg2562	GO:0070011
jg14555	GO:0020037
jg1801	GO:0046872
jg20629	GO:0016899
jg20629	GO:0050660
jg27765	GO:0016838
jg20743	GO:0016703
jg20743	GO:0046872
jg20743	GO:0051537
jg28580	GO:0001883
jg28580	GO:0003677
jg28580	GO:0016818
jg28580	GO:0017076
jg28580	GO:0032549
jg28580	GO:0032555
jg28580	GO:0035639
jg30519	GO:0046872
jg21582	GO:0016298
jg21582	GO:0042578
jg21582	GO:0046872
jg18101	GO:0046872
jg27221	GO:0015075
jg21511	GO:0015075
jg20415	GO:0001883
jg20415	GO:0016301
jg20415	GO:0016773
jg20415	GO:0017076
jg20415	GO:0032549
jg20415	GO:0032555
jg20415	GO:0035639
jg3018	GO:0003677
jg21312	GO:0046872
jg21793	GO:0015075
jg21793	GO:0015291
jg11227	GO:0008168
jg20243	GO:0016298
jg20243	GO:0052689
jg3325	GO:0016620
jg3325	GO:0050661
jg14196	GO:0003755
jg10283	GO:0042578
jg37286	GO:0003723
jg21783	GO:0031406
jg5225	GO:0015075
jg5225	GO:0016653
jg5225	GO:0016706
jg5225	GO:0016709
jg5225	GO:0016712
jg5225	GO:0020037
jg5225	GO:0046872
jg5225	GO:0080004
jg33123	GO:0005342
jg33123	GO:0015075
jg33123	GO:0071917
jg28075	GO:0004553
jg21884	GO:0008236
jg21884	GO:0070011
jg21262	GO:0015075
jg21262	GO:0015165
jg21262	GO:0015932
jg746	GO:0003677
jg746	GO:0016779
jg746	GO:0032549
jg20139	GO:0001883
jg20139	GO:0017076
jg20139	GO:0032549
jg20139	GO:0032555
jg20139	GO:0035639
jg21588	GO:0005342
jg21588	GO:0015075
jg21504	GO:0000982
jg21504	GO:0001067
jg21504	GO:0001228
jg21504	GO:0001883
jg21504	GO:0003677
jg21504	GO:0004518
jg21504	GO:0005034
jg21504	GO:0005548
jg21504	GO:0008168
jg21504	GO:0008483
jg21504	GO:0009883
jg21504	GO:0009884
jg21504	GO:0015075
jg21504	GO:0015267
jg21504	GO:0015399
jg21504	GO:0016301
jg21504	GO:0016773
jg21504	GO:0016775
jg21504	GO:0016818
jg21504	GO:0016820
jg21504	GO:0017076
jg21504	GO:0019199
jg21504	GO:0020037
jg21504	GO:0022838
jg21504	GO:0032549
jg21504	GO:0032555
jg21504	GO:0035639
jg21504	GO:0042578
jg21504	GO:0046872
jg21504	GO:0052689
jg21504	GO:0070011
jg20686	GO:0042578
jg20686	GO:0046872
jg22308	GO:0001883
jg22308	GO:0016301
jg22308	GO:0016773
jg22308	GO:0017076
jg22308	GO:0032549
jg22308	GO:0032555
jg22308	GO:0035639
jg20695	GO:0001883
jg20695	GO:0017076
jg20695	GO:0032549
jg20695	GO:0032555
jg20695	GO:0035639
jg22325	GO:0004518
jg22325	GO:0008168
jg27368	GO:0003723
jg27368	GO:0016616
jg27368	GO:0051287
jg27148	GO:0016747
jg34643	GO:0001067
jg34643	GO:0003677
jg20451	GO:0001883
jg20451	GO:0016747
jg20451	GO:0016818
jg20451	GO:0017076
jg20451	GO:0032549
jg20451	GO:0032555
jg20451	GO:0035639
jg20451	GO:0046872
jg20391	GO:0016301
jg20391	GO:0016773
jg20592	GO:0001883
jg20592	GO:0016301
jg20592	GO:0016773
jg20592	GO:0017076
jg20592	GO:0032549
jg20592	GO:0032555
jg20592	GO:0035639
jg7307	GO:0003723
jg32810	GO:0003723
jg32810	GO:0004518
jg32810	GO:2001070
jg20381	GO:0016818
jg13691	GO:0003677
jg13691	GO:0003723
jg13691	GO:0008236
jg13691	GO:0016662
jg13691	GO:0016779
jg13691	GO:0016818
jg13691	GO:0046872
jg13691	GO:0070011
jg2375	GO:0016758
jg2375	GO:0046872
jg33485	GO:0003677
jg33485	GO:0016831
jg28960	GO:0003677
jg28960	GO:0008168
jg21548	GO:0016857
jg32480	GO:0001883
jg32480	GO:0008168
jg32480	GO:0016301
jg32480	GO:0016773
jg32480	GO:0017076
jg32480	GO:0032549
jg32480	GO:0032555
jg32480	GO:0035639
jg9434	GO:0005048
jg22095	GO:0046872
jg31533	GO:0001883
jg31533	GO:0016301
jg31533	GO:0016773
jg31533	GO:0017076
jg31533	GO:0032549
jg31533	GO:0032555
jg31533	GO:0035639
jg31533	GO:0046872
jg27511	GO:0001883
jg27511	GO:0003677
jg27511	GO:0003723
jg27511	GO:0016818
jg27511	GO:0017076
jg27511	GO:0032549
jg27511	GO:0032555
jg27511	GO:0035639
jg27511	GO:0046872
jg27511	GO:0050660
jg21317	GO:0008194
jg21317	GO:0016758
jg19175	GO:0008168
jg19175	GO:0035091
jg10053	GO:0003723
jg10053	GO:0016779
jg32252	GO:0008194
jg32252	GO:0016758
jg21629	GO:0016301
jg21629	GO:0016773
jg22282	GO:0003677
jg22282	GO:0004518
jg22282	GO:0046872
jg31469	GO:0003755
jg20767	GO:0016778
jg20767	GO:0046872
jg24771	GO:0001883
jg24771	GO:0003677
jg24771	GO:0015203
jg24771	GO:0015399
jg24771	GO:0016818
jg24771	GO:0016820
jg24771	GO:0017076
jg24771	GO:0032549
jg24771	GO:0032555
jg24771	GO:0035639
jg24771	GO:0046872
jg35773	GO:0016301
jg35773	GO:0016773
jg34	GO:0046872
jg21850	GO:0003677
jg29329	GO:0046872
jg20655	GO:0001883
jg20655	GO:0016301
jg20655	GO:0016773
jg20655	GO:0017076
jg20655	GO:0032549
jg20655	GO:0032555
jg20655	GO:0035639
jg21478	GO:0046872
jg2146	GO:0042578
jg2146	GO:0046872
jg13514	GO:0003755
jg20416	GO:0001883
jg20416	GO:0016301
jg20416	GO:0016773
jg20416	GO:0017076
jg20416	GO:0032549
jg20416	GO:0032555
jg20416	GO:0035639
jg14313	GO:0005096
jg14313	GO:0030695
jg20842	GO:0016655
jg20842	GO:0050660
jg4427	GO:0016616
jg4427	GO:0016836
jg4427	GO:0016857
jg36983	GO:0045330
jg36983	GO:0052689
jg20552	GO:0008168
jg20552	GO:0016742
jg20552	GO:0016811
jg20552	GO:0031406
jg32643	GO:0003677
jg21514	GO:0046872
jg11439	GO:0003677
jg22318	GO:0001883
jg22318	GO:0003723
jg22318	GO:0005540
jg22318	GO:0016818
jg22318	GO:0017076
jg22318	GO:0032549
jg22318	GO:0032555
jg22318	GO:0035639
jg7355	GO:0042578
jg7355	GO:0046872
jg10057	GO:0001883
jg10057	GO:0003909
jg10057	GO:0016779
jg10057	GO:0017076
jg10057	GO:0032549
jg10057	GO:0032555
jg10057	GO:0035639
jg10057	GO:0042578
jg11961	GO:0001104
jg5835	GO:0008236
jg5835	GO:0070011
jg4481	GO:0016301
jg21196	GO:0003723
jg6654	GO:0005347
jg6654	GO:0015075
jg6654	GO:0015211
jg6654	GO:0015217
jg6654	GO:0015291
jg6654	GO:0015932
jg36672	GO:0001883
jg36672	GO:0003677
jg36672	GO:0008194
jg36672	GO:0016758
jg36672	GO:0016763
jg36672	GO:0016818
jg36672	GO:0017076
jg36672	GO:0020037
jg36672	GO:0032549
jg36672	GO:0032555
jg36672	GO:0035639
jg36672	GO:0046872
jg20963	GO:0016682
jg20963	GO:0046872
jg21228	GO:0001883
jg21228	GO:0016301
jg21228	GO:0016773
jg21228	GO:0017076
jg21228	GO:0032549
jg21228	GO:0032555
jg21228	GO:0035639
jg17045	GO:0003677
jg17045	GO:0015075
jg17045	GO:0016676
jg17045	GO:0046872
jg21251	GO:0008168
jg21460	GO:0042578
jg21460	GO:0046872
jg21681	GO:0003723
jg21681	GO:0046872
jg21490	GO:0003723
jg18674	GO:0003677
jg21932	GO:0001883
jg21932	GO:0003723
jg21932	GO:0016818
jg21932	GO:0016876
jg21932	GO:0017076
jg21932	GO:0032549
jg21932	GO:0032555
jg21932	GO:0035639
jg29439	GO:0015075
jg22158	GO:0001883
jg22158	GO:0016714
jg22158	GO:0016818
jg22158	GO:0017076
jg22158	GO:0032549
jg22158	GO:0032555
jg22158	GO:0035639
jg22158	GO:0046872
jg15431	GO:0016747
jg22375	GO:0016301
jg22375	GO:0016616
jg22375	GO:0019900
jg22375	GO:0046872
jg33585	GO:0015075
jg33585	GO:0046872
jg21395	GO:0001883
jg21395	GO:0003677
jg21395	GO:0016818
jg21395	GO:0017076
jg21395	GO:0032549
jg21395	GO:0032555
jg21395	GO:0035639
jg4340	GO:0004518
jg4340	GO:0046872
jg20431	GO:0016779
