Query	GO:EggNOG GO Biological
jg15798	GO:0080090
jg16264	GO:0006259
jg16264	GO:0006753
jg16264	GO:0006796
jg16264	GO:0009059
jg16264	GO:0009116
jg16264	GO:0019439
jg16264	GO:0019693
jg16264	GO:0034645
jg16264	GO:0034655
jg16264	GO:0044270
jg16264	GO:0046434
jg16264	GO:0046700
jg16264	GO:0072521
jg16264	GO:0090304
jg16264	GO:1901136
jg16264	GO:1901292
jg16264	GO:1901361
jg16264	GO:1901565
jg16264	GO:1901658
jg3377	GO:0009889
jg3377	GO:0031323
jg3377	GO:0051171
jg3377	GO:0060255
jg3377	GO:0080090
jg5574	GO:0009267
jg5574	GO:0015031
jg5574	GO:0031667
jg5574	GO:0031669
jg5574	GO:0045184
jg5574	GO:0071702
jg35698	GO:0006508
jg35698	GO:0009059
jg35698	GO:0009889
jg35698	GO:0010467
jg35698	GO:0031323
jg35698	GO:0034645
jg35698	GO:0044267
jg35698	GO:0060255
jg35698	GO:0065003
jg35698	GO:0071826
jg35698	GO:0080090
jg25084	GO:0006796
jg25084	GO:0009651
jg25084	GO:0009889
jg25084	GO:0009893
jg25084	GO:0031323
jg25084	GO:0036211
jg25084	GO:0043412
jg25084	GO:0044267
jg25084	GO:0048522
jg25084	GO:0060255
jg25084	GO:0080090
jg12519	GO:0008610
jg31336	GO:0000302
jg31336	GO:0000304
jg31336	GO:0006259
jg31336	GO:0006508
jg31336	GO:0006753
jg31336	GO:0006796
jg31336	GO:0006811
jg31336	GO:0006869
jg31336	GO:0006972
jg31336	GO:0006974
jg31336	GO:0007231
jg31336	GO:0007602
jg31336	GO:0008361
jg31336	GO:0009059
jg31336	GO:0009063
jg31336	GO:0009116
jg31336	GO:0009267
jg31336	GO:0009308
jg31336	GO:0009416
jg31336	GO:0009583
jg31336	GO:0009585
jg31336	GO:0009651
jg31336	GO:0009690
jg31336	GO:0009720
jg31336	GO:0009723
jg31336	GO:0009733
jg31336	GO:0009735
jg31336	GO:0009737
jg31336	GO:0009739
jg31336	GO:0009743
jg31336	GO:0009790
jg31336	GO:0009889
jg31336	GO:0009892
jg31336	GO:0009893
jg31336	GO:0009894
jg31336	GO:0009966
jg31336	GO:0010015
jg31336	GO:0010017
jg31336	GO:0010038
jg31336	GO:0010087
jg31336	GO:0010119
jg31336	GO:0010260
jg31336	GO:0010467
jg31336	GO:0010646
jg31336	GO:0012501
jg31336	GO:0015748
jg31336	GO:0016053
jg31336	GO:0016054
jg31336	GO:0016070
jg31336	GO:0016999
jg31336	GO:0017000
jg31336	GO:0018130
jg31336	GO:0019438
jg31336	GO:0019439
jg31336	GO:0019693
jg31336	GO:0022402
jg31336	GO:0022603
jg31336	GO:0023014
jg31336	GO:0023057
jg31336	GO:0030154
jg31336	GO:0030653
jg31336	GO:0031137
jg31336	GO:0031323
jg31336	GO:0031667
jg31336	GO:0031669
jg31336	GO:0032870
jg31336	GO:0033993
jg31336	GO:0034305
jg31336	GO:0034599
jg31336	GO:0034605
jg31336	GO:0034645
jg31336	GO:0034654
jg31336	GO:0034655
jg31336	GO:0035556
jg31336	GO:0035690
jg31336	GO:0036211
jg31336	GO:0042316
jg31336	GO:0042542
jg31336	GO:0042545
jg31336	GO:0042743
jg31336	GO:0043086
jg31336	GO:0043412
jg31336	GO:0043436
jg31336	GO:0043455
jg31336	GO:0043603
jg31336	GO:0043935
jg31336	GO:0043937
jg31336	GO:0044106
jg31336	GO:0044267
jg31336	GO:0044270
jg31336	GO:0044271
jg31336	GO:0044272
jg31336	GO:0044282
jg31336	GO:0044283
jg31336	GO:0044550
jg31336	GO:0046434
jg31336	GO:0046700
jg31336	GO:0046999
jg31336	GO:0048513
jg31336	GO:0048522
jg31336	GO:0048523
jg31336	GO:0048585
jg31336	GO:0048731
jg31336	GO:0048827
jg31336	GO:0048878
jg31336	GO:0050665
jg31336	GO:0051049
jg31336	GO:0051051
jg31336	GO:0051171
jg31336	GO:0051336
jg31336	GO:0051338
jg31336	GO:0051707
jg31336	GO:0051726
jg31336	GO:0052482
jg31336	GO:0052542
jg31336	GO:0052543
jg31336	GO:0052545
jg31336	GO:0055085
jg31336	GO:0060255
jg31336	GO:0070417
jg31336	GO:0071241
jg31336	GO:0071310
jg31336	GO:0071470
jg31336	GO:0071478
jg31336	GO:0071702
jg31336	GO:0072339
jg31336	GO:0072348
jg31336	GO:0072521
jg31336	GO:0080090
jg31336	GO:0080134
jg31336	GO:0080135
jg31336	GO:0090304
jg31336	GO:0097305
jg31336	GO:1901136
jg31336	GO:1901292
jg31336	GO:1901361
jg31336	GO:1901362
jg31336	GO:1901565
jg31336	GO:1901566
jg31336	GO:1901605
jg31336	GO:1901658
jg31336	GO:1901701
jg31336	GO:2000026
jg34789	GO:0009657
jg34789	GO:0031163
jg33835	GO:0009059
jg33835	GO:0009723
jg33835	GO:0009735
jg33835	GO:0009790
jg33835	GO:0009791
jg33835	GO:0009889
jg33835	GO:0010467
jg33835	GO:0015031
jg33835	GO:0016070
jg33835	GO:0016482
jg33835	GO:0017038
jg33835	GO:0018130
jg33835	GO:0019438
jg33835	GO:0031323
jg33835	GO:0032870
jg33835	GO:0034613
jg33835	GO:0034645
jg33835	GO:0034654
jg33835	GO:0044271
jg33835	GO:0045184
jg33835	GO:0048513
jg33835	GO:0048731
jg33835	GO:0048827
jg33835	GO:0051169
jg33835	GO:0051171
jg33835	GO:0060255
jg33835	GO:0071310
jg33835	GO:0071702
jg33835	GO:0080090
jg33835	GO:0090304
jg33835	GO:1901362
jg8180	GO:0000096
jg8180	GO:0006556
jg8180	GO:0006732
jg8180	GO:0008652
jg8180	GO:0009116
jg8180	GO:0009651
jg8180	GO:0009692
jg8180	GO:0009699
jg8180	GO:0009808
jg8180	GO:0010038
jg8180	GO:0015947
jg8180	GO:0015948
jg8180	GO:0016053
jg8180	GO:0018130
jg8180	GO:0019438
jg8180	GO:0034654
jg8180	GO:0043436
jg8180	GO:0043447
jg8180	GO:0043450
jg8180	GO:0044271
jg8180	GO:0044272
jg8180	GO:0044283
jg8180	GO:0044550
jg8180	GO:0045333
jg8180	GO:0051188
jg8180	GO:0071241
jg8180	GO:0072521
jg8180	GO:1900674
jg8180	GO:1901137
jg8180	GO:1901362
jg8180	GO:1901566
jg8180	GO:1901605
jg8180	GO:1901659
jg21768	GO:0009651
jg21768	GO:0015031
jg21768	GO:0035556
jg21768	GO:0045184
jg21768	GO:0071702
jg9348	GO:0009737
jg9348	GO:0033993
jg9348	GO:0051707
jg9348	GO:0097305
jg27160	GO:0006753
jg27160	GO:0006796
jg27160	GO:0006811
jg27160	GO:0009116
jg27160	GO:0019439
jg27160	GO:0019693
jg27160	GO:0034655
jg27160	GO:0044270
jg27160	GO:0046434
jg27160	GO:0046700
jg27160	GO:0055085
jg27160	GO:0072521
jg27160	GO:1901136
jg27160	GO:1901292
jg27160	GO:1901361
jg27160	GO:1901565
jg27160	GO:1901658
jg2132	GO:0006259
jg2132	GO:0090304
jg24060	GO:0006811
jg24060	GO:0055085
jg20444	GO:0009751
jg20444	GO:0014070
jg26925	GO:0006325
jg26925	GO:0006479
jg26925	GO:0036211
jg26925	GO:0043412
jg26925	GO:0044267
jg26925	GO:0051276
jg6271	GO:0009889
jg6271	GO:0031323
jg6271	GO:0051171
jg6271	GO:0060255
jg6271	GO:0080090
jg19793	GO:0006259
jg19793	GO:0006508
jg19793	GO:0008544
jg19793	GO:0009057
jg19793	GO:0009059
jg19793	GO:0022402
jg19793	GO:0030154
jg19793	GO:0030163
jg19793	GO:0032989
jg19793	GO:0034645
jg19793	GO:0036211
jg19793	GO:0043412
jg19793	GO:0044265
jg19793	GO:0044267
jg19793	GO:0044786
jg19793	GO:0048513
jg19793	GO:0048731
jg19793	GO:0060429
jg19793	GO:0090304
jg12412	GO:0007005
jg12412	GO:0010038
jg12412	GO:0044267
jg4436	GO:0009416
jg4436	GO:0009791
jg31173	GO:0005985
jg31173	GO:0008643
jg31173	GO:0009311
jg31173	GO:0055085
jg31173	GO:0071702
jg3891	GO:0015031
jg3891	GO:0045184
jg3891	GO:0071702
jg6534	GO:0006836
jg6534	GO:0006887
jg6534	GO:0007029
jg6534	GO:0007126
jg6534	GO:0009790
jg6534	GO:0015031
jg6534	GO:0016192
jg6534	GO:0016482
jg6534	GO:0019226
jg6534	GO:0022402
jg6534	GO:0023061
jg6534	GO:0031503
jg6534	GO:0034613
jg6534	GO:0040009
jg6534	GO:0045184
jg6534	GO:0045927
jg6534	GO:0046903
jg6534	GO:0048308
jg6534	GO:0051648
jg6534	GO:0051650
jg6534	GO:0065003
jg6534	GO:0071702
jg6534	GO:0071822
jg1991	GO:0005996
jg1991	GO:0009416
jg1991	GO:0009743
jg1991	GO:0016051
jg23492	GO:0006259
jg23492	GO:0006974
jg23492	GO:0090304
jg986	GO:0031163
jg986	GO:0043085
jg26086	GO:0006066
jg26086	GO:0006796
jg26086	GO:0032958
jg26086	GO:0033517
jg26086	GO:0044283
jg26086	GO:0090407
jg26086	GO:1901617
jg4207	GO:0006796
jg4207	GO:0036211
jg4207	GO:0043412
jg4207	GO:0044267
jg26991	GO:0005976
jg26991	GO:0009416
jg26991	GO:0009733
jg26991	GO:0032989
jg26991	GO:0044264
jg16429	GO:0036211
jg16429	GO:0043412
jg16429	GO:0044267
jg2095	GO:0009737
jg2095	GO:0009791
jg2095	GO:0010162
jg2095	GO:0033993
jg2095	GO:0048700
jg2095	GO:0048731
jg2095	GO:0097305
jg26481	GO:0009059
jg26481	GO:0009889
jg26481	GO:0010467
jg26481	GO:0016070
jg26481	GO:0018130
jg26481	GO:0019438
jg26481	GO:0031323
jg26481	GO:0034645
jg26481	GO:0034654
jg26481	GO:0044271
jg26481	GO:0051171
jg26481	GO:0060255
jg26481	GO:0080090
jg26481	GO:0090304
jg26481	GO:1901362
jg26660	GO:0001558
jg26660	GO:0002165
jg26660	GO:0002831
jg26660	GO:0006796
jg26660	GO:0007010
jg26660	GO:0007160
jg26660	GO:0007164
jg26660	GO:0007166
jg26660	GO:0007281
jg26660	GO:0007286
jg26660	GO:0007389
jg26660	GO:0007528
jg26660	GO:0007552
jg26660	GO:0008361
jg26660	GO:0008544
jg26660	GO:0009651
jg26660	GO:0009723
jg26660	GO:0009737
jg26660	GO:0009751
jg26660	GO:0009790
jg26660	GO:0009791
jg26660	GO:0009814
jg26660	GO:0009856
jg26660	GO:0009875
jg26660	GO:0009886
jg26660	GO:0009887
jg26660	GO:0009892
jg26660	GO:0009893
jg26660	GO:0009942
jg26660	GO:0009966
jg26660	GO:0010119
jg26660	GO:0010646
jg26660	GO:0012501
jg26660	GO:0014070
jg26660	GO:0022603
jg26660	GO:0023014
jg26660	GO:0030036
jg26660	GO:0030154
jg26660	GO:0031323
jg26660	GO:0032870
jg26660	GO:0032970
jg26660	GO:0032989
jg26660	GO:0033993
jg26660	GO:0034329
jg26660	GO:0035107
jg26660	GO:0035556
jg26660	GO:0036211
jg26660	GO:0043085
jg26660	GO:0043086
jg26660	GO:0043412
jg26660	GO:0043901
jg26660	GO:0044267
jg26660	GO:0045216
jg26660	GO:0045927
jg26660	GO:0048507
jg26660	GO:0048508
jg26660	GO:0048513
jg26660	GO:0048522
jg26660	GO:0048523
jg26660	GO:0048563
jg26660	GO:0048585
jg26660	GO:0048638
jg26660	GO:0048729
jg26660	GO:0048731
jg26660	GO:0048736
jg26660	GO:0051094
jg26660	GO:0051128
jg26660	GO:0051338
jg26660	GO:0051340
jg26660	GO:0051707
jg26660	GO:0060255
jg26660	GO:0060429
jg26660	GO:0060537
jg26660	GO:0071310
jg26660	GO:0071470
jg26660	GO:0080090
jg26660	GO:0080134
jg26660	GO:0097305
jg26660	GO:0097485
jg26660	GO:1901701
jg26660	GO:2000026
jg27223	GO:0006643
jg27223	GO:0008610
jg27223	GO:0009657
jg27223	GO:0009790
jg27223	GO:0030258
jg27223	GO:0030259
jg27223	GO:0046467
jg27223	GO:1901137
jg26491	GO:0006732
jg26491	GO:0006796
jg26491	GO:0018130
jg26491	GO:0044267
jg26491	GO:0051188
jg26491	GO:0090407
jg26491	GO:1901362
jg26491	GO:1901566
jg27038	GO:0006796
jg27038	GO:0036211
jg27038	GO:0043412
jg27038	GO:0044267
jg22428	GO:0006796
jg22428	GO:0036211
jg22428	GO:0043412
jg22428	GO:0044267
jg13226	GO:0006086
jg13226	GO:0006637
jg13226	GO:0006732
jg13226	GO:0006753
jg13226	GO:0006796
jg13226	GO:0009116
jg13226	GO:0019439
jg13226	GO:0019693
jg13226	GO:0034655
jg13226	GO:0035384
jg13226	GO:0043436
jg13226	GO:0044270
jg13226	GO:0045454
jg13226	GO:0046434
jg13226	GO:0046700
jg13226	GO:0051188
jg13226	GO:0065003
jg13226	GO:0071822
jg13226	GO:0072521
jg13226	GO:1901136
jg13226	GO:1901292
jg13226	GO:1901361
jg13226	GO:1901565
jg13226	GO:1901658
jg2097	GO:0006766
jg2097	GO:0009110
jg2097	GO:0009231
jg2097	GO:0018130
jg2097	GO:0042364
jg2097	GO:0042726
jg2097	GO:0044271
jg2097	GO:0044283
jg2097	GO:1901362
jg2097	GO:1901566
jg23399	GO:0009059
jg23399	GO:0009743
jg23399	GO:0009889
jg23399	GO:0010467
jg23399	GO:0016070
jg23399	GO:0018130
jg23399	GO:0019438
jg23399	GO:0031323
jg23399	GO:0034645
jg23399	GO:0034654
jg23399	GO:0044271
jg23399	GO:0048878
jg23399	GO:0051171
jg23399	GO:0055082
jg23399	GO:0060255
jg23399	GO:0071310
jg23399	GO:0080090
jg23399	GO:0090304
jg23399	GO:1901362
jg23399	GO:1901701
jg26745	GO:0009416
jg26745	GO:0009699
jg26745	GO:0009714
jg26745	GO:0009733
jg26745	GO:0009753
jg26745	GO:0009813
jg26745	GO:0009889
jg26745	GO:0009914
jg26745	GO:0019438
jg26745	GO:0042181
jg26745	GO:0044283
jg26745	GO:0044550
jg26745	GO:0080090
jg26745	GO:1901362
jg2767	GO:0000302
jg2767	GO:0006508
jg2767	GO:0009416
jg2767	GO:0010467
jg2767	GO:0010941
jg2767	GO:0012501
jg2767	GO:0034599
jg2767	GO:0042542
jg2767	GO:0048522
jg2767	GO:1901701
jg25756	GO:0006753
jg25756	GO:0006796
jg25756	GO:0009116
jg25756	GO:0009791
jg25756	GO:0009886
jg25756	GO:0009887
jg25756	GO:0009889
jg25756	GO:0009892
jg25756	GO:0010074
jg25756	GO:0019439
jg25756	GO:0019693
jg25756	GO:0030154
jg25756	GO:0031323
jg25756	GO:0034655
jg25756	GO:0042254
jg25756	GO:0044270
jg25756	GO:0046434
jg25756	GO:0046700
jg25756	GO:0048444
jg25756	GO:0048507
jg25756	GO:0048513
jg25756	GO:0048523
jg25756	GO:0048563
jg25756	GO:0048731
jg25756	GO:0051093
jg25756	GO:0051171
jg25756	GO:0060255
jg25756	GO:0072521
jg25756	GO:0080090
jg25756	GO:1901136
jg25756	GO:1901292
jg25756	GO:1901361
jg25756	GO:1901565
jg25756	GO:1901658
jg32361	GO:0007389
jg32361	GO:0009059
jg32361	GO:0009733
jg32361	GO:0009791
jg32361	GO:0009889
jg32361	GO:0010228
jg32361	GO:0010467
jg32361	GO:0015031
jg32361	GO:0016070
jg32361	GO:0016192
jg32361	GO:0018130
jg32361	GO:0019438
jg32361	GO:0031323
jg32361	GO:0034613
jg32361	GO:0034645
jg32361	GO:0034654
jg32361	GO:0044271
jg32361	GO:0045184
jg32361	GO:0048731
jg32361	GO:0051171
jg32361	GO:0060255
jg32361	GO:0071702
jg32361	GO:0080090
jg32361	GO:0090304
jg32361	GO:1901362
jg6430	GO:0006796
jg33617	GO:0006796
jg33617	GO:0009657
jg33617	GO:0034613
jg33617	GO:0036211
jg33617	GO:0043412
jg33617	GO:0044267
jg33617	GO:0051049
jg33617	GO:0051644
jg33617	GO:0051667
jg17519	GO:0000096
jg17519	GO:0009063
jg17519	GO:0009267
jg17519	GO:0016054
jg17519	GO:0031667
jg17519	GO:0031669
jg17519	GO:0042631
jg17519	GO:0043436
jg17519	GO:0044273
jg17519	GO:0044282
jg17519	GO:0065003
jg17519	GO:0071462
jg17519	GO:0071822
jg17519	GO:1901565
jg17519	GO:1901605
jg17519	GO:1901701
jg37165	GO:0031163
jg26961	GO:0009651
jg26961	GO:0009894
jg26961	GO:0031323
jg26961	GO:0044267
jg26961	GO:0051171
jg26961	GO:0051336
jg26961	GO:0080090
jg27302	GO:0000302
jg27302	GO:0006259
jg27302	GO:0006753
jg27302	GO:0006796
jg27302	GO:0006811
jg27302	GO:0006869
jg27302	GO:0009059
jg27302	GO:0009116
jg27302	GO:0009723
jg27302	GO:0009733
jg27302	GO:0009737
jg27302	GO:0009751
jg27302	GO:0009753
jg27302	GO:0009814
jg27302	GO:0009889
jg27302	GO:0009914
jg27302	GO:0010193
jg27302	GO:0014070
jg27302	GO:0015849
jg27302	GO:0015850
jg27302	GO:0015893
jg27302	GO:0016145
jg27302	GO:0019439
jg27302	GO:0019693
jg27302	GO:0019757
jg27302	GO:0031323
jg27302	GO:0032870
jg27302	GO:0033993
jg27302	GO:0034645
jg27302	GO:0034655
jg27302	GO:0042335
jg27302	GO:0042430
jg27302	GO:0042545
jg27302	GO:0043436
jg27302	GO:0043455
jg27302	GO:0044270
jg27302	GO:0044273
jg27302	GO:0046434
jg27302	GO:0046700
jg27302	GO:0048513
jg27302	GO:0048585
jg27302	GO:0048731
jg27302	GO:0051707
jg27302	GO:0052482
jg27302	GO:0052542
jg27302	GO:0052543
jg27302	GO:0052545
jg27302	GO:0055085
jg27302	GO:0071310
jg27302	GO:0071417
jg27302	GO:0071702
jg27302	GO:0072521
jg27302	GO:0080026
jg27302	GO:0080134
jg27302	GO:0090304
jg27302	GO:0097305
jg27302	GO:1901136
jg27302	GO:1901292
jg27302	GO:1901361
jg27302	GO:1901565
jg27302	GO:1901658
jg27302	GO:1901699
jg27302	GO:1901701
jg30985	GO:0006259
jg30985	GO:0006753
jg30985	GO:0006796
jg30985	GO:0006974
jg30985	GO:0007126
jg30985	GO:0007127
jg30985	GO:0009059
jg30985	GO:0009116
jg30985	GO:0009791
jg30985	GO:0019439
jg30985	GO:0019693
jg30985	GO:0022402
jg30985	GO:0034645
jg30985	GO:0034655
jg30985	GO:0044270
jg30985	GO:0046434
jg30985	GO:0046700
jg30985	GO:0048229
jg30985	GO:0048731
jg30985	GO:0072521
jg30985	GO:0090304
jg30985	GO:1901136
jg30985	GO:1901292
jg30985	GO:1901361
jg30985	GO:1901565
jg30985	GO:1901658
jg7422	GO:0009887
jg7422	GO:0009965
jg7422	GO:0010016
jg7422	GO:0048513
jg7422	GO:0048731
jg7422	GO:0048827
jg27477	GO:0005996
jg27477	GO:0009737
jg27477	GO:0010038
jg27477	GO:0016052
jg27477	GO:0033993
jg27477	GO:0044724
jg27477	GO:0097305
jg5258	GO:0009059
jg5258	GO:0009889
jg5258	GO:0010467
jg5258	GO:0016070
jg5258	GO:0018130
jg5258	GO:0019438
jg5258	GO:0031323
jg5258	GO:0034645
jg5258	GO:0034654
jg5258	GO:0044267
jg5258	GO:0044271
jg5258	GO:0051171
jg5258	GO:0060255
jg5258	GO:0080090
jg5258	GO:0090304
jg5258	GO:1901362
jg31144	GO:0005996
jg31144	GO:0006753
jg31144	GO:0006796
jg31144	GO:0009225
jg31144	GO:0018130
jg31144	GO:0019438
jg31144	GO:0034654
jg31144	GO:0044271
jg31144	GO:0090407
jg31144	GO:1901137
jg31144	GO:1901293
jg31144	GO:1901362
jg15426	GO:0006796
jg15426	GO:0036211
jg15426	GO:0043412
jg15426	GO:0044267
jg25655	GO:0006796
jg25655	GO:0036211
jg25655	GO:0043412
jg25655	GO:0044267
jg32121	GO:0009059
jg32121	GO:0009889
jg32121	GO:0010467
jg32121	GO:0016070
jg32121	GO:0018130
jg32121	GO:0019438
jg32121	GO:0031323
jg32121	GO:0034645
jg32121	GO:0034654
jg32121	GO:0044271
jg32121	GO:0051171
jg32121	GO:0060255
jg32121	GO:0080090
jg32121	GO:0090304
jg32121	GO:1901362
jg27095	GO:0006325
jg27095	GO:0009790
jg27095	GO:0009791
jg27095	GO:0009889
jg27095	GO:0009892
jg27095	GO:0031323
jg27095	GO:0048523
jg27095	GO:0048731
jg27095	GO:0051171
jg27095	GO:0051276
jg27095	GO:0060255
jg27095	GO:0080090
jg23370	GO:0006508
jg34212	GO:0006508
jg15759	GO:0009059
jg15759	GO:0009889
jg15759	GO:0010467
jg15759	GO:0031323
jg15759	GO:0034645
jg15759	GO:0044267
jg15759	GO:0060255
jg15759	GO:0065003
jg15759	GO:0071826
jg15759	GO:0080090
jg20348	GO:0006766
jg20348	GO:0006796
jg20348	GO:0009110
jg20348	GO:0009231
jg20348	GO:0018130
jg20348	GO:0042364
jg20348	GO:0042726
jg20348	GO:0044271
jg20348	GO:0044283
jg20348	GO:1901362
jg20348	GO:1901566
jg26351	GO:0006259
jg26351	GO:0006508
jg26351	GO:0006662
jg26351	GO:0006974
jg26351	GO:0009057
jg26351	GO:0030163
jg26351	GO:0033194
jg26351	GO:0033195
jg26351	GO:0034599
jg26351	GO:0043436
jg26351	GO:0044265
jg26351	GO:0044267
jg26351	GO:0045454
jg26351	GO:0090304
jg26351	GO:1901701
jg1990	GO:0005996
jg1990	GO:0009416
jg1990	GO:0009743
jg1990	GO:0016051
jg8352	GO:0007010
jg8352	GO:0030036
jg8352	GO:0032970
jg8352	GO:0048523
jg8352	GO:0051014
jg8352	GO:0051128
jg8352	GO:0071822
jg27127	GO:0009894
jg27127	GO:0009966
jg27127	GO:0010646
jg27127	GO:0031323
jg27127	GO:0043085
jg27127	GO:0051171
jg27127	GO:0051336
jg27127	GO:0080090
jg15441	GO:0008652
jg15441	GO:0009081
jg15441	GO:0010038
jg15441	GO:0016053
jg15441	GO:0043436
jg15441	GO:0044283
jg15441	GO:1901566
jg15441	GO:1901605
jg25841	GO:0006753
jg25841	GO:0006796
jg25841	GO:0007018
jg25841	GO:0009116
jg25841	GO:0010038
jg25841	GO:0019439
jg25841	GO:0019693
jg25841	GO:0034655
jg25841	GO:0044270
jg25841	GO:0046434
jg25841	GO:0046700
jg25841	GO:0065003
jg25841	GO:0071258
jg25841	GO:0071822
jg25841	GO:0072521
jg25841	GO:1901136
jg25841	GO:1901292
jg25841	GO:1901361
jg25841	GO:1901565
jg25841	GO:1901658
jg21277	GO:0015031
jg21277	GO:0016192
jg21277	GO:0045184
jg21277	GO:0071702
jg6688	GO:0006259
jg6688	GO:0006974
jg6688	GO:0009416
jg6688	GO:0009791
jg6688	GO:0010119
jg6688	GO:0010228
jg6688	GO:0046283
jg6688	GO:0048573
jg6688	GO:0048731
jg6688	GO:0090304
jg26759	GO:0007018
jg26759	GO:0032886
jg26759	GO:0034613
jg26759	GO:0040017
jg26759	GO:0048522
jg26759	GO:0051270
jg26759	GO:0065003
jg26759	GO:0071822
jg26759	GO:2000145
jg19708	GO:0055085
jg14091	GO:0006508
jg14091	GO:0019684
jg14091	GO:0044267
jg28265	GO:0008652
jg28265	GO:0016053
jg28265	GO:0043436
jg28265	GO:0044283
jg28265	GO:0046451
jg28265	GO:1901566
jg28265	GO:1901605
jg22067	GO:0006325
jg22067	GO:0006479
jg22067	GO:0009059
jg22067	GO:0009889
jg22067	GO:0010467
jg22067	GO:0016070
jg22067	GO:0018130
jg22067	GO:0019438
jg22067	GO:0031323
jg22067	GO:0034645
jg22067	GO:0034654
jg22067	GO:0036211
jg22067	GO:0043412
jg22067	GO:0044267
jg22067	GO:0044271
jg22067	GO:0051171
jg22067	GO:0051276
jg22067	GO:0060255
jg22067	GO:0080090
jg22067	GO:0090304
jg22067	GO:1901362
jg6213	GO:0000302
jg6213	GO:0006811
jg6213	GO:0009737
jg6213	GO:0009791
jg6213	GO:0010038
jg6213	GO:0033993
jg6213	GO:0042542
jg6213	GO:0048731
jg6213	GO:0048827
jg6213	GO:0048878
jg6213	GO:0051707
jg6213	GO:0055082
jg6213	GO:0097305
jg35610	GO:0009059
jg35610	GO:0009631
jg35610	GO:0009737
jg35610	GO:0009889
jg35610	GO:0009893
jg35610	GO:0010467
jg35610	GO:0016070
jg35610	GO:0018130
jg35610	GO:0019438
jg35610	GO:0031323
jg35610	GO:0032870
jg35610	GO:0033993
jg35610	GO:0034645
jg35610	GO:0034654
jg35610	GO:0044271
jg35610	GO:0048522
jg35610	GO:0051171
jg35610	GO:0060255
jg35610	GO:0071310
jg35610	GO:0080090
jg35610	GO:0090304
jg35610	GO:0097305
jg35610	GO:1901362
jg35610	GO:1901701
jg7960	GO:0005996
jg7960	GO:0006796
jg7960	GO:0009743
jg7960	GO:0012501
jg7960	GO:0016052
jg7960	GO:0042044
jg7960	GO:0044724
jg7960	GO:0046835
jg7960	GO:0048878
jg7960	GO:0051156
jg7960	GO:0055082
jg7960	GO:0071310
jg7960	GO:0090332
jg7960	GO:1901701
jg13756	GO:0009059
jg13756	GO:0009889
jg13756	GO:0010467
jg13756	GO:0031323
jg13756	GO:0034645
jg13756	GO:0044267
jg13756	GO:0051171
jg13756	GO:0060255
jg13756	GO:0080090
jg33038	GO:0048638
jg33038	GO:0051707
jg33038	GO:2000026
jg35310	GO:0009269
jg35310	GO:0009651
jg35310	GO:0016053
jg35310	GO:0043436
jg35310	GO:0044283
jg35310	GO:0051707
jg12912	GO:0009416
jg12912	GO:0009630
jg19534	GO:0036211
jg19534	GO:0043412
jg19534	GO:0044267
jg6265	GO:0016998
jg6265	GO:0044036
jg26712	GO:0006796
jg15561	GO:0000910
jg15561	GO:0005976
jg15561	GO:0008544
jg15561	GO:0009059
jg15561	GO:0009100
jg15561	GO:0009272
jg15561	GO:0009311
jg15561	GO:0010015
jg15561	GO:0010467
jg15561	GO:0016051
jg15561	GO:0016070
jg15561	GO:0018130
jg15561	GO:0019438
jg15561	GO:0022402
jg15561	GO:0030154
jg15561	GO:0032506
jg15561	GO:0033692
jg15561	GO:0034637
jg15561	GO:0034645
jg15561	GO:0034654
jg15561	GO:0036211
jg15561	GO:0043412
jg15561	GO:0043413
jg15561	GO:0044036
jg15561	GO:0044264
jg15561	GO:0044267
jg15561	GO:0044271
jg15561	GO:0048469
jg15561	GO:0048513
jg15561	GO:0048588
jg15561	GO:0048731
jg15561	GO:0060429
jg15561	GO:0090304
jg15561	GO:0090529
jg15561	GO:1901137
jg15561	GO:1901362
jg12758	GO:0006631
jg12758	GO:0006690
jg12758	GO:0006954
jg12758	GO:0008610
jg12758	GO:0016053
jg12758	GO:0043436
jg12758	GO:0044283
jg12758	GO:1901570
jg7856	GO:0036211
jg7856	GO:0043412
jg7856	GO:0044267
jg8052	GO:0000302
jg8052	GO:0009267
jg8052	GO:0009416
jg8052	GO:0009737
jg8052	GO:0010038
jg8052	GO:0031667
jg8052	GO:0031669
jg8052	GO:0033993
jg8052	GO:0034599
jg8052	GO:0042542
jg8052	GO:0042743
jg8052	GO:0042744
jg8052	GO:0045454
jg8052	GO:0097305
jg8052	GO:1901701
jg15361	GO:0006259
jg15361	GO:0006887
jg15361	GO:0009059
jg15361	GO:0009791
jg15361	GO:0009886
jg15361	GO:0010015
jg15361	GO:0010192
jg15361	GO:0016192
jg15361	GO:0034645
jg15361	GO:0046903
jg15361	GO:0048354
jg15361	GO:0048359
jg15361	GO:0048513
jg15361	GO:0048731
jg15361	GO:0090304
jg16038	GO:0015031
jg16038	GO:0016192
jg16038	GO:0035556
jg16038	GO:0045184
jg16038	GO:0046903
jg16038	GO:0071702
jg24307	GO:0006796
jg24307	GO:0009626
jg24307	GO:0012501
jg25148	GO:0006508
jg25148	GO:0009057
jg25148	GO:0009791
jg25148	GO:0009886
jg25148	GO:0009887
jg25148	GO:0009965
jg25148	GO:0010015
jg25148	GO:0010016
jg25148	GO:0010038
jg25148	GO:0010074
